307.018	0.086
307.519	0.068
308.019	0.091
308.518	0.073
309.018	0.090
309.518	0.073
310.018	0.065
310.519	0.082
311.019	0.064
311.518	0.074
312.018	0.046
312.518	0.050
313.018	0.065
313.519	0.063
314.019	0.060
314.518	0.045
315.019	0.065
315.518	0.055
316.018	0.067
316.518	0.068
317.018	0.054
317.519	0.068
318.019	0.077
318.520	0.052
319.019	0.077
319.518	0.087
320.018	0.092
320.519	0.081
321.018	0.088
321.518	0.077
322.018	0.099
322.518	0.081
323.019	0.073
323.518	0.076
324.018	0.095
324.519	0.061
325.019	0.076
325.520	0.085
326.018	0.070
326.518	0.099
327.018	0.073
327.518	0.058
328.020	0.088
328.518	0.055
329.018	0.091
329.518	0.060
330.018	0.050
330.520	0.068
331.018	0.059
331.520	0.060
332.018	0.063
332.518	0.055
333.019	0.072
333.519	0.077
334.020	0.064
334.518	0.083
335.019	0.051
335.518	0.069
336.019	0.054
336.518	0.069
337.020	0.068
337.518	0.078
338.019	0.051
338.519	0.070
339.020	0.072
339.520	0.074
340.019	0.063
340.519	0.081
341.020	0.061
341.520	0.064
342.019	0.061
342.520	0.072
343.019	0.054
343.519	0.094
344.020	0.058
344.520	0.096
345.018	0.074
345.519	0.099
346.020	0.076
346.519	0.086
347.020	0.079
347.519	0.087
348.020	0.081
348.520	0.092
349.020	0.082
349.519	0.091
350.020	0.081
350.518	0.088
351.019	0.081
351.521	0.060
352.020	0.073
352.520	0.051
353.019	0.050
353.520	0.077
354.019	0.046
354.520	0.087
355.020	0.055
355.520	0.081
356.020	0.098
356.520	0.064
357.020	0.090
357.520	0.077
358.019	0.060
358.520	0.069
359.021	0.050
359.520	0.081
360.020	0.063
360.521	0.078
361.019	0.090
361.520	0.086
362.021	0.081
362.520	0.091
363.020	0.090
363.519	0.077
364.019	0.083
364.519	0.064
365.021	0.063
365.519	0.065
366.020	0.059
366.519	0.068
367.021	0.058
367.520	0.069
368.019	0.061
368.519	0.064
369.025	0.079
369.521	0.064
370.020	0.082
370.521	0.072
371.022	0.076
371.520	0.096
372.021	0.083
372.520	0.068
373.021	0.081
373.521	0.052
374.021	0.073
374.521	0.059
375.020	0.049
375.521	0.068
376.019	0.074
376.521	0.079
377.021	0.065
377.521	0.099
378.021	0.087
378.520	0.088
379.022	0.061
379.520	0.077
380.021	0.069
380.521	0.059
381.020	0.050
381.521	0.067
382.020	0.061
382.522	0.052
383.022	0.068
383.520	0.094
384.022	0.064
384.521	0.078
385.021	0.098
385.521	0.090
386.021	0.085
386.520	0.109
387.020	0.069
387.521	0.069
388.021	0.064
388.521	0.072
389.020	0.078
389.522	0.060
390.022	0.079
390.523	0.069
391.021	0.076
391.521	0.096
392.021	0.076
392.520	0.090
393.021	0.100
393.522	0.082
394.021	0.083
394.522	0.096
395.021	0.103
395.521	0.081
396.021	0.064
396.521	0.074
397.022	0.061
397.522	0.076
398.021	0.073
398.521	0.067
399.021	0.076
399.522	0.055
400.021	0.065
400.522	0.061
401.022	0.086
401.522	0.061
402.022	0.078
402.521	0.086
403.021	0.096
403.522	0.081
404.020	0.096
404.521	0.085
405.022	0.087
405.521	0.090
406.023	0.074
406.521	0.069
407.022	0.065
407.522	0.068
408.021	0.054
408.522	0.092
409.021	0.074
409.522	0.067
410.022	0.086
410.521	0.081
411.023	0.094
411.523	0.082
412.023	0.091
412.522	0.103
413.022	0.085
413.522	0.078
414.022	0.067
414.521	0.067
415.022	0.063
415.522	0.059
416.022	0.069
416.522	0.049
417.022	0.073
417.524	0.068
418.021	0.064
418.522	0.073
419.022	0.081
419.522	0.088
420.021	0.098
420.520	0.078
421.022	0.088
421.522	0.085
422.022	0.079
422.523	0.094
423.022	0.100
423.522	0.073
424.023	0.098
424.522	0.104
425.021	0.092
425.522	0.090
426.021	0.079
426.522	0.078
427.023	0.100
427.523	0.098
428.022	0.087
428.524	0.073
429.023	0.079
429.522	0.088
430.023	0.096
430.522	0.068
431.022	0.083
431.522	0.090
432.023	0.076
432.522	0.059
433.022	0.050
433.524	0.082
434.022	0.061
434.522	0.069
435.024	0.098
435.522	0.063
436.022	0.072
436.524	0.073
437.022	0.061
437.524	0.067
438.022	0.061
438.522	0.061
439.023	0.059
439.523	0.079
440.023	0.104
440.522	0.104
441.022	0.090
441.522	0.085
442.023	0.078
442.523	0.088
443.022	0.100
443.524	0.098
444.023	0.078
444.522	0.081
445.024	0.094
445.523	0.095
446.024	0.072
446.522	0.087
447.024	0.081
447.523	0.077
448.024	0.074
448.522	0.086
449.023	0.079
449.523	0.070
450.024	0.074
450.524	0.094
451.024	0.079
451.523	0.096
452.024	0.095
452.523	0.092
453.024	0.070
453.524	0.072
454.023	0.076
454.524	0.073
455.024	0.079
455.523	0.085
456.023	0.083
456.524	0.085
457.023	0.090
457.523	0.081
458.025	0.082
458.523	0.076
459.024	0.065
459.523	0.061
460.023	0.077
460.523	0.083
461.024	0.078
461.523	0.061
462.024	0.068
462.524	0.063
463.022	0.079
463.523	0.073
464.023	0.082
464.523	0.076
465.024	0.083
465.523	0.078
466.023	0.073
466.525	0.074
467.024	0.073
467.522	0.070
468.025	0.067
468.522	0.058
469.022	0.063
469.524	0.060
470.023	0.059
470.525	0.072
471.023	0.067
471.524	0.074
472.024	0.077
472.523	0.077
473.024	0.070
473.524	0.092
474.023	0.090
474.524	0.092
475.023	0.086
475.524	0.101
476.023	0.088
476.524	0.047
477.023	0.081
477.524	0.094
478.023	0.100
478.524	0.112
479.023	0.085
479.529	0.085
480.025	0.078
480.525	0.094
481.024	0.096
481.525	0.101
482.025	0.103
482.524	0.104
483.024	0.110
483.523	0.105
484.025	0.076
484.524	0.056
485.023	0.064
485.524	0.055
486.023	0.060
486.524	0.064
487.024	0.077
487.524	0.070
488.023	0.082
488.525	0.073
489.025	0.082
489.525	0.050
490.025	0.055
490.525	0.060
491.025	0.054
491.524	0.056
492.025	0.065
492.525	0.072
493.025	0.061
493.525	0.065
494.023	0.047
494.525	0.067
495.023	0.061
495.523	0.061
496.024	0.072
496.525	0.055
497.025	0.094
497.525	0.063
498.025	0.078
498.525	0.085
499.027	0.092
499.526	0.060
500.025	0.079
500.526	0.069
501.026	0.078
501.525	0.072
502.025	0.069
502.525	0.065
503.025	0.064
503.527	0.055
504.023	0.049
504.526	0.052
505.025	0.059
505.525	0.055
506.026	0.078
506.525	0.076
507.026	0.082
507.526	0.081
508.026	0.074
508.526	0.058
509.026	0.060
509.525	0.070
510.026	0.073
510.526	0.064
511.024	0.088
511.525	0.058
512.025	0.070
512.525	0.088
513.026	0.073
513.527	0.067
514.026	0.061
514.526	0.064
515.025	0.081
515.525	0.074
516.026	0.070
516.526	0.056
517.025	0.061
517.526	0.067
518.026	0.058
518.525	0.056
519.026	0.070
519.525	0.065
520.027	0.073
520.526	0.094
521.027	0.090
521.526	0.082
522.025	0.065
522.526	0.094
523.027	0.081
523.527	0.081
524.025	0.095
524.525	0.086
525.025	0.092
525.525	0.072
526.026	0.086
526.525	0.098
527.026	0.113
527.525	0.113
528.025	0.094
528.526	0.094
529.025	0.110
529.526	0.107
530.025	0.090
530.526	0.091
531.027	0.107
531.525	0.107
532.026	0.108
532.525	0.109
533.026	0.114
533.525	0.110
534.026	0.116
534.526	0.105
535.028	0.107
535.526	0.112
536.027	0.101
536.527	0.088
537.026	0.094
537.527	0.100
538.026	0.096
538.525	0.094
539.026	0.113
539.526	0.110
540.027	0.109
540.528	0.107
541.027	0.091
541.527	0.090
542.027	0.091
542.527	0.096
543.026	0.090
543.526	0.073
544.026	0.079
544.527	0.086
545.027	0.081
545.528	0.072
546.026	0.061
546.526	0.083
547.026	0.079
547.527	0.083
548.026	0.076
548.527	0.098
549.028	0.099
549.526	0.119
550.026	0.117
550.528	0.107
551.027	0.096
551.527	0.090
552.029	0.081
552.528	0.101
553.026	0.070
553.526	0.079
554.026	0.068
554.527	0.074
555.028	0.067
555.527	0.088
556.027	0.095
556.528	0.095
557.028	0.104
557.527	0.104
558.028	0.095
558.527	0.095
559.027	0.086
559.528	0.092
560.026	0.092
560.528	0.099
561.027	0.092
561.528	0.077
562.028	0.061
562.527	0.065
563.029	0.063
563.527	0.081
564.026	0.095
564.527	0.079
565.027	0.110
565.527	0.119
566.028	0.112
566.528	0.123
567.028	0.116
567.526	0.109
568.027	0.101
568.527	0.091
569.028	0.091
569.527	0.085
570.029	0.085
570.526	0.090
571.027	0.096
571.528	0.104
572.028	0.117
572.528	0.104
573.028	0.112
573.528	0.107
574.027	0.100
574.528	0.050
575.029	0.076
575.527	0.067
576.028	0.065
576.527	0.074
577.027	0.077
577.527	0.074
578.029	0.078
578.529	0.099
579.028	0.104
579.529	0.103
580.028	0.108
580.527	0.110
581.029	0.094
581.527	0.095
582.027	0.094
582.528	0.119
583.028	0.098
583.527	0.088
584.028	0.087
584.529	0.099
585.029	0.063
585.527	0.068
586.027	0.095
586.528	0.085
587.028	0.070
587.528	0.070
588.027	0.090
588.529	0.082
589.028	0.082
589.527	0.094
590.027	0.081
590.527	0.085
591.029	0.118
591.529	0.098
592.029	0.118
592.529	0.107
593.028	0.108
593.527	0.117
594.028	0.100
594.529	0.109
595.027	0.092
595.528	0.101
596.029	0.099
596.529	0.094
597.028	0.077
597.529	0.073
598.029	0.078
598.527	0.068
599.029	0.095
599.528	0.079
600.029	0.086
600.527	0.085
601.027	0.119
601.528	0.113
602.029	0.112
602.530	0.125
603.030	0.099
603.528	0.116
604.030	0.109
604.529	0.100
605.029	0.104
605.529	0.096
606.028	0.087
606.530	0.094
607.028	0.094
607.530	0.096
608.028	0.088
608.528	0.108
609.029	0.068
609.528	0.076
610.029	0.092
610.530	0.076
611.028	0.076
611.530	0.082
612.029	0.079
612.530	0.074
613.030	0.083
613.529	0.085
614.028	0.092
614.529	0.107
615.028	0.077
615.529	0.076
616.030	0.095
616.529	0.081
617.028	0.086
617.529	0.077
618.029	0.098
618.528	0.098
619.029	0.088
619.528	0.085
620.030	0.081
620.530	0.090
621.029	0.098
621.530	0.079
622.029	0.116
622.530	0.092
623.030	0.078
623.528	0.085
624.030	0.091
624.529	0.081
625.030	0.081
625.530	0.079
626.030	0.065
626.529	0.088
627.030	0.076
627.530	0.095
628.029	0.079
628.528	0.099
629.029	0.087
629.530	0.082
630.030	0.092
630.531	0.077
631.031	0.074
631.530	0.077
632.030	0.086
632.529	0.076
633.029	0.076
633.529	0.091
634.030	0.085
634.530	0.087
635.029	0.085
635.530	0.098
636.029	0.095
636.531	0.083
637.028	0.096
637.529	0.114
638.031	0.119
638.530	0.098
639.030	0.105
639.530	0.094
640.030	0.110
640.531	0.103
641.032	0.101
641.531	0.118
642.031	0.104
642.530	0.125
643.029	0.104
643.530	0.122
644.031	0.126
644.531	0.108
645.031	0.113
645.530	0.131
646.030	0.128
646.531	0.114
647.030	0.113
647.531	0.109
648.030	0.220
648.531	0.127
649.031	0.122
649.530	0.114
650.031	0.110
650.530	0.119
651.030	0.113
651.530	0.127
652.030	0.105
652.531	0.130
653.032	0.091
653.530	0.103
654.030	0.085
654.529	0.073
655.031	0.079
655.529	0.113
656.031	0.094
656.529	0.092
657.030	0.086
657.530	0.086
658.029	0.085
658.531	0.074
659.030	0.081
659.530	0.060
660.031	0.096
660.531	0.086
661.032	0.058
661.529	0.082
662.031	0.074
662.531	0.092
663.031	0.077
663.532	0.086
664.030	0.077
664.532	0.091
665.032	0.079
665.531	0.087
666.031	0.067
666.530	0.096
667.030	0.070
667.531	0.091
668.031	0.078
668.530	0.096
669.030	0.067
669.531	0.096
670.031	0.074
670.531	0.076
671.031	0.078
671.531	0.087
672.031	0.088
672.531	0.064
673.031	0.079
673.530	0.085
674.031	0.101
674.532	0.091
675.032	0.079
675.530	0.085
676.031	0.087
676.531	0.090
677.031	0.086
677.531	0.107
678.031	0.127
678.530	0.114
679.030	0.131
679.531	0.117
680.030	0.130
680.532	0.110
681.032	0.134
681.531	0.108
682.032	0.130
682.531	0.113
683.031	0.091
683.531	0.113
684.031	0.110
684.532	0.117
685.031	0.087
685.531	0.070
686.031	0.116
686.531	0.087
687.033	0.082
687.532	0.098
688.031	0.079
688.532	0.079
689.032	0.086
689.532	0.079
690.032	0.114
690.531	0.130
691.032	0.132
691.531	0.114
692.033	0.136
692.531	0.114
693.033	0.107
693.532	0.130
694.031	0.091
694.533	0.127
695.031	0.087
695.532	0.107
696.032	0.074
696.532	0.086
697.032	0.099
697.532	0.077
698.032	0.114
698.532	0.078
699.032	0.134
699.531	0.110
700.032	0.121
700.533	0.140
701.032	0.118
701.532	0.131
702.032	0.110
702.531	0.132
703.032	0.094
703.534	0.128
704.032	0.104
704.532	0.096
705.032	0.099
705.532	0.101
706.032	0.079
706.533	0.094
707.033	0.095
707.533	0.087
708.033	0.086
708.532	0.110
709.033	0.081
709.532	0.103
710.032	0.081
710.533	0.110
711.033	0.116
711.534	0.130
712.033	0.125
712.533	0.125
713.033	0.140
713.534	0.119
714.032	0.139
714.533	0.118
715.032	0.139
715.533	0.117
716.033	0.139
716.532	0.113
717.033	0.136
717.533	0.117
718.033	0.141
718.532	0.121
719.033	0.130
719.532	0.134
720.034	0.125
720.533	0.131
721.033	0.126
721.534	0.116
722.034	0.078
722.533	0.074
723.032	0.095
723.531	0.105
724.032	0.101
724.533	0.109
725.034	0.098
725.533	0.116
726.034	0.072
726.533	0.101
727.033	0.099
727.533	0.103
728.032	0.088
728.533	0.082
729.034	0.096
729.532	0.096
730.033	0.135
730.534	0.081
731.032	0.090
731.534	0.086
732.034	0.110
732.533	0.087
733.033	0.135
733.533	0.119
734.032	0.117
734.532	0.098
735.034	0.108
735.532	0.121
736.033	0.109
736.533	0.130
737.034	0.123
737.533	0.130
738.033	0.107
738.532	0.128
739.032	0.119
739.534	0.121
740.032	0.136
740.532	0.136
741.033	0.114
741.533	0.132
742.034	0.126
742.533	0.126
743.034	0.139
743.533	0.132
744.034	0.117
744.534	0.141
745.034	0.135
745.533	0.128
746.034	0.121
746.532	0.134
747.032	0.127
747.534	0.109
748.034	0.141
748.533	0.127
749.034	0.119
749.533	0.128
750.033	0.118
750.533	0.127
751.033	0.122
751.534	0.090
752.034	0.128
752.533	0.108
753.035	0.112
753.533	0.135
754.035	0.116
754.534	0.130
755.034	0.091
755.533	0.092
756.035	0.109
756.533	0.077
757.034	0.104
757.533	0.108
758.034	0.082
758.534	0.104
759.034	0.103
759.534	0.099
760.035	0.109
760.535	0.095
761.033	0.103
761.533	0.137
762.034	0.134
762.534	0.149
763.035	0.130
763.535	0.135
764.033	0.140
764.535	0.130
765.034	0.145
765.534	0.109
766.034	0.119
766.534	0.128
767.034	0.110
767.534	0.117
768.034	0.091
768.534	0.107
769.035	0.092
769.535	0.109
770.033	0.088
770.535	0.092
771.034	0.098
771.536	0.112
772.035	0.086
772.535	0.098
773.035	0.127
773.535	0.126
774.035	0.152
774.535	0.136
775.035	0.141
775.534	0.140
776.035	0.149
776.535	0.134
777.034	0.141
777.534	0.152
778.035	0.126
778.535	0.150
779.036	0.118
779.534	0.134
780.035	0.113
780.535	0.104
781.035	0.127
781.535	0.101
782.036	0.135
782.534	0.101
783.035	0.113
783.535	0.088
784.035	0.105
784.535	0.114
785.034	0.096
785.535	0.098
786.035	0.132
786.534	0.088
787.035	0.122
787.534	0.100
788.035	0.130
788.535	0.130
789.035	0.154
789.535	0.139
790.034	0.152
790.535	0.140
791.035	0.158
791.534	0.126
792.037	0.143
792.534	0.144
793.035	0.149
793.536	0.130
794.035	0.144
794.535	0.136
795.036	0.122
795.536	0.140
796.036	0.135
796.535	0.125
797.036	0.132
797.536	0.144
798.035	0.100
798.536	0.103
799.036	0.086
799.535	0.126
800.035	0.103
800.536	0.121
801.035	0.095
801.535	0.123
802.036	0.107
802.535	0.113
803.036	0.092
803.536	0.126
804.036	0.144
804.535	0.144
805.036	0.139
805.536	0.136
806.035	0.153
806.537	0.139
807.036	0.137
807.537	0.137
808.036	0.110
808.535	0.140
809.035	0.144
809.534	0.146
810.036	0.131
810.539	0.125
811.036	0.118
811.535	0.107
812.035	0.099
812.536	0.109
813.036	0.104
813.536	0.121
814.037	0.116
814.535	0.107
815.036	0.117
815.536	0.150
816.036	0.143
816.536	0.167
817.035	0.139
817.536	0.158
818.036	0.141
818.536	0.132
819.036	0.141
819.537	0.087
820.035	0.130
820.535	0.141
821.037	0.114
821.536	0.121
822.037	0.105
822.535	0.094
823.035	0.099
823.537	0.116
824.037	0.128
824.537	0.109
825.036	0.118
825.537	0.148
826.037	0.144
826.537	0.153
827.036	0.141
827.538	0.137
828.037	0.135
828.536	0.162
829.036	0.134
829.537	0.141
830.037	0.132
830.537	0.118
831.036	0.117
831.537	0.100
832.036	0.107
832.537	0.116
833.036	0.099
833.536	0.131
834.037	0.112
834.538	0.123
835.036	0.119
835.537	0.134
836.037	0.168
836.536	0.145
837.037	0.143
837.537	0.154
838.036	0.163
838.538	0.166
839.037	0.148
839.537	0.141
840.037	0.137
840.536	0.143
841.036	0.135
841.536	0.148
842.036	0.162
842.537	0.166
843.038	0.166
843.537	0.168
844.036	0.131
844.537	0.113
845.037	0.112
845.538	0.095
846.037	0.126
846.538	0.131
847.037	0.139
847.538	0.130
848.037	0.132
848.537	0.118
849.038	0.117
849.537	0.109
850.037	0.127
850.537	0.134
851.038	0.128
851.537	0.146
852.038	0.107
852.537	0.153
853.038	0.145
853.536	0.152
854.038	0.159
854.538	0.167
855.037	0.157
855.538	0.146
856.037	0.166
856.538	0.136
857.037	0.101
857.538	0.146
858.038	0.114
858.537	0.113
859.038	0.112
859.538	0.092
860.036	0.137
860.538	0.116
861.038	0.125
861.539	0.119
862.038	0.099
862.537	0.110
863.039	0.139
863.537	0.139
864.039	0.132
864.537	0.153
865.037	0.126
865.538	0.143
866.039	0.128
866.538	0.158
867.037	0.139
867.537	0.131
868.038	0.116
868.537	0.136
869.037	0.145
869.539	0.116
870.038	0.112
870.537	0.135
871.037	0.128
871.538	0.144
872.039	0.131
872.538	0.116
873.039	0.145
873.539	0.127
874.037	0.146
